,id,OBJECTID,CVC_ID,region,district,name ,add,vac_type,easting,northing,lon,lat,type
336,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75cb,1228,C01266,Yau Tsim Mong District,HUI WEI LEE,MJ HK Health Screening Center Limited,"29/F, Langham Place, 8 Argyle Street, MONGKOK, KOWLOON",Sinovac,835408,819931,114.1685273,22.31837943,PDC
337,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75ca,1229,C01267,Central & Western District,INGE SHING KON KELVIN,Inge Shing Kon. Kelvin,"Room 101-102, 1/F, Yu To Sang Building, 37 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834148,815957,114.1563031,22.28249068,PDC
338,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c9,1230,C01268,Kwai Tsing District,IP HIU WING,Human Health Integrated Medical Centre,"Shop No.44-45, G/F, MTR Tsing Yi Station, TSING YI, NEW TERRITORIES",Sinovac,829088,824460,114.1071657,22.35926412,PDC
339,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c8,1231,C01269,Yuen Long District,LAU CHUN KEUNG HENRY,Dr Henry Lau & Partners,"Shop F5B, 1/F, Kingswood Richly Plaza, Kingswood Villas, TIN SHUI WAI, NEW TERRITORIES",Sinovac,818120,834838,114.0005625,22.45290134,PDC
340,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c7,1232,C01270,Yau Tsim Mong District,LAU PONG MOU,Precision Spec Surgery And Endoscopy Centre,"Room 1310, 13/F, Ocean Center, Harbour City, 5 Canton Road, TSIM SHA TSUI, KOWLOON",Sinovac,835438,817459,114.1688197,22.29605578,PDC
341,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c6,1233,C01271,Sham Shui Po District,LAU YEE MAN,Merit Alliance Limited,"G/F, 374 Lai Chi Kok Road, SHAM SHUI PO, KOWLOON",Sinovac,834507,821153,114.1597809,22.32941412,PDC
342,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c5,1234,C01272,Islands District,LAW KWOK KING,Raffles Medical Group (Hong Kong) Limited,"6T-104, Level 6, Terminal 1, Hong Kong International Airport, 1 Cheong Tat Road, CHEK LAP KOK, NEW TERRITORIES",Sinovac,811350,819629,113.9350283,22.31547213,PDC
343,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c4,1235,C01273,Central & Western District,LAW YIM KWAI,Po Chai Clinic,"G/F, 75 First Street, SAI YING PUN, HONG KONG",Sinovac,832671,816414,114.1419701,22.28661523,PDC
344,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c3,1236,C01274,Wong Tai Sin District,LO SAU FAI,Dr Lo Sau Fai,"G/F, 30 Shung Wah Street, Fung Wong New Village, WONG TAI SIN, KOWLOON",Sinovac,838466,823017,114.1982122,22.3462466,PDC
345,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c2,1237,C01275,Wan Chai District,LO SEE SEE,HK & KLN Inhabitants' Main Association Clinic,"Room 6A, 6/F, Toi Shan Centre, 128 Johnston Road, WAN CHAI, HONG KONG",Sinovac,835919,815287,114.173488,22.27644141,PDC
346,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c1,1238,C01276,Yau Tsim Mong District,MIU YIN SHUN ANDREW,Elite Clinic Limited,"26/F, 26 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835820,817442,114.1725268,22.2959024,PDC
347,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75c0,1239,C01277,Yau Tsim Mong District,NG KIN CHUNG ALVIN,Medicare Health Clinic Limited,"Room 2607, 2610-11, Miramar Tower, 132 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835806,817997,114.1723908,22.30091439,PDC
348,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75bf,1240,C01278,Central & Western District,NG SIU KWAN,Talem Medical,"19/F, 1 Duddell Street, CENTRAL, HONG KONG",Sinovac,834244,815709,114.1572349,22.28025119,PDC
349,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75be,1241,C01279,Eastern District,SHIH YU CHUNG,Kit Sum Medical Centre Limited,"Shop G15-G16, G/F, Winner Centre, 333 Chai Wan Road, CHAI WAN, HONG KONG",Sinovac,842617,813871,114.2384731,22.26364235,PDC
350,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75bd,1242,C01280,Sham Shui Po District,SIT HING CHEONG,Dr Sit Hing Cheong Clinic,"Shop A1, G/F, 273 Un Chau Street, CHEUNG SHA WAN, KOWLOON",Sinovac,834251,821962,114.157295,22.33671958,PDC
351,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75bc,1243,C01281,Sai Kung District,TAN JIN CHOON,Haven of Hope SK Yee Hau Tak Clinic,"Shop W017A, G/F, West Wing of TKO Gateway, Hau Tak Estate, 2 Sheung Ning Road, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,845311,819819,114.2646441,22.31734444,PDC
352,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75bb,1244,C01282,Yau Tsim Mong District,TANG CHEONG YU,Hong Kong Pacific Medical Centre,"Room 1013, 10/F, Hong Kong Pacific Centre, 28 Hankow Road, TSIM SHA TSUI, KOWLOON",Sinovac,835683,817569,114.1711973,22.29704925,PDC
353,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75ba,1245,C01283,Central & Western District,TJIU CHEUNG SAN,Creative Medical Development Limited,"Room 1513-1514, Prince's Building, 10 Chater Road, CENTRAL, HONG KONG",Sinovac,834420,815820,114.1589426,22.28125379,PDC
354,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b9,1246,C01284,Central & Western District,WONG EMILY YEN,Cityhealth Medical Clinic Limited,"Room 1526-7, 15/F, Prince's Building, 10 Chater Road, CENTRAL, HONG KONG",Sinovac,834420,815820,114.1589426,22.28125379,PDC
355,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b8,1247,C01285,Sham Shui Po District,WONG SHI KIT,Precious Blood Hospital (Caritas),"113 Castle Peak Road, SHAM SHUI PO, KOWLOON",Sinovac,834710,821647,114.1617509,22.33387543,PDC
356,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b7,1248,C01286,Wan Chai District,WONG TO CHUEN,HK & KLN Inhabitants' Main Association Clinic,"Room 6A, 6/F, Toi Shan Centre, 128 Johnston Road, WAN CHAI, HONG KONG",Sinovac,835919,815287,114.173488,22.27644141,PDC
357,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b6,1249,C01287,Central & Western District,YIP WAI CHUN ANDREW,EMINENCE MEDICAL SPECIALIST CENTRE LIMITED,"Room 1807, 18/F, Wing On House, 71 Des Voeux Road Central, CENTRAL, HONG KONG",Sinovac,834163,816112,114.1564484,22.28389044,PDC
358,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b5,1250,C01297,Tuen Mun District,CHAN MAN CHING,PHC Medical Centre,"Shop 22, G/F, Honley Court, No. 94-110 Tuen Mun Heung Sze Wui Road, TUEN MUN, NEW TERRITORIES",Sinovac,815500,828721,113.9751885,22.39763246,PDC
359,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b4,1251,C01293,Yau Tsim Mong District,CHEUNG WAI CHEUNG,Dr. Cheung Wai Cheung,"2/F, Parkes Commercial Centre, 2-8 Parkes Street, TSIM SHA TSUI, KOWLOON",Sinovac,835647,818286,114.1708476,22.30352419,PDC
360,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b3,1252,C01298,Central & Western District,CHEUNG WING KEE,Matilda International Hospital,"41 Mount Kellett Road, PEAK, HONG KONG",Sinovac,833418,813365,114.1492242,22.25908219,PDC
361,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b2,1253,C01301,Kwun Tong District,CHOW CHI CHUEN SEINMYA,Town Health Medical Centre (NTK),"Shop 4, Lower Ngau Tau Kok Estate Plaza, Lower Ngau Tau Kok Estate, NGAU TAU KOK, KOWLOON",Sinovac,840242,820294,114.2154465,22.32165315,PDC
362,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b1,1254,C01302,Yau Tsim Mong District,LAM KING YUN JOANNE,Dr Lam King Yun Joanne,"Room 813, 8/F, H Zentre, 15 Middle Road, TSIM SHA TSUI, KOWLOON",Sinovac,835891,817380,114.1732158,22.29534252,PDC
363,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75b0,1255,C01296,Yau Tsim Mong District,LAU CHUN LEUNG,Hong Kong Medical Centre,"Room 1502-1505, 15/F, T.O.P., 700 Nathan Road, MONGKOK, KOWLOON",Sinovac,835492,820173,114.1693425,22.32056487,PDC
364,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75af,1256,C01292,Kowloon City District,LEE CHING KONG VICTOR,Hong Kong Baptist Hospital Out-Patient Centre,"222 Waterloo Road, KOWLOON TONG, KOWLOON",Sinovac,836580,822296,114.1799031,22.33973694,PDC
365,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75ae,1257,C01290,Kowloon City District,LEUNG SIU HONG,Hong Kong Baptist Hsopital,"Out Patient Centre, 222 Waterloo Road, KOWLOON TONG, KOWLOON",Sinovac,836580,822296,114.1799031,22.33973694,PDC
366,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75ad,1258,C01288,Yau Tsim Mong District,MAK YIU KWONG GARY,Pro-Cardio Heart Disease & Stroke Prevention Centre,"Room 1808, 18/F, Hong Kong Pacific Centre, 28 Hankow Road, TSIM SHA TSUI, KOWLOON",Sinovac,835683,817569,114.1711973,22.29704925,PDC
367,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75ac,1259,C01299,Central & Western District,POON YIN CHI SHIBA,Matilda Medical Centre (Central),"Suite 502, 5/F Prosperity Tower, 39 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834141,815968,114.1562352,22.28259001,PDC
368,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75ab,1260,C01289,Wan Chai District,SZE TIN KAP,KONG HONG CLINIC AND AMBULATORY MEDICAL CENTRE LIMITED,"Room 2403, 24/F, The World Trade Centre, 280 Gloucester Road, CAUSEWAY BAY, HONG KONG",Sinovac,837003,815886,114.1840063,22.28185064,PDC
369,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75aa,1261,C01294,Yau Tsim Mong District,WONG KAI WAH,Dr Wong Kai Wah Clinic,"Room 1008, 10/F, Argyle Centre, Phase 1, 688 Nathan Road, MONGKOK, KOWLOON",Sinovac,835515,820121,114.1695657,22.32009529,PDC
370,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a9,1262,C01295,Yau Tsim Mong District,WONG PUI YIU BEATRICE,Onyx Children's Surgery Centre Limited,"Room 1220, 12/F, Ocean Centre Harbour City, 5 Canton Road, TSIM SHA TSUI, KOWLOON",Sinovac,835438,817459,114.1688197,22.29605578,PDC
371,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a8,1263,C01291,Kowloon City District,WONG TING TING,Hong Kong Baptist Hospital,"Out Patient Centre, 222 Waterloo Road, KOWLOON TONG, KOWLOON",Sinovac,836580,822296,114.1799031,22.33973694,PDC
372,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a7,1264,C01303,Tai Po District,AU LIK HANG,TH Medical Centre,"Shop 2, G/F, Treasure Garden, 1 On Chee Road,, TAI PO, NEW TERRITORIES",Sinovac,835190,834864,114.1664014,22.45323207,PDC
373,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a6,783,C00804,Sha Tin District,MAK WING YEE,Quality HealthCare Medical Centre,"Room 905-907, 9/F, New Town Tower, 10-18 Pak Hok Ting Street, SHA TIN, NEW TERRITORIES",Sinovac,837451,826787,114.1883615,22.38029276,PDC
374,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a5,784,C00805,Yuen Long District,MAN HO YIN,Dr Man Ho Yin Medical Clinic,"Room 23A, G/F, Po Ting Building, Pau Cheong Square, YUEN LONG, NEW TERRITORIES",Sinovac,821113,833988,114.0296482,22.44525463,PDC
375,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a4,785,C00806,Kowloon City District,MAN KA KI,Hong Kong Baptist Hospital Out-Patient Centre,"222 Waterloo Road, KOWLOON TONG, KOWLOON",Sinovac,836580,822296,114.1799031,22.33973694,PDC
376,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a3,786,C00807,Yau Tsim Mong District,MAN KWOK FAI,Dr Man Kwok Fai,"G/F, 6 Chung Wui Street, TAI KOK TSUI, KOWLOON",Sinovac,834680,820417,114.1614609,22.32276778,PDC
377,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a2,787,C00808,Yuen Long District,MAN LUNG KWONG,Dr Man Lung Kwong,"G/F, Ho King Building, 112A On Ning Road, YUEN LONG, NEW TERRITORIES",Sinovac,820542,834102,114.0241,22.44627894,PDC
378,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a1,788,C00809,Yau Tsim Mong District,MAURELLET JUAN-DOMINGO,"MAURELLET, JUAN-DOMINGO","FLOOR 11, KAISENG COMMERCIAL CENTRE, 4-6 HANKOW ROAD, TSIM SHA TSUI, KOWLOON",Sinovac,835713,817455,114.1714884,22.29601977,PDC
379,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-75a0,789,C00810,Yau Tsim Mong District,MIU TING YAT,Dr Miu Ting Yat,"Room 402, 4/F, Kaiseng Commercial Centre, 4-6 Hankow Road, TSIM SHA TSUI, KOWLOON",Sinovac,835713,817455,114.1714884,22.29601977,PDC
380,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-759f,790,C00811,Kwai Tsing District,MO KAM CHUEN,Dr Mo Kam Chuen,"Shop 2, G/F, Hing Yat House, Kwai Hing Estate, KWAI CHUNG, NEW TERRITORIES",Sinovac,831718,825237,114.1326974,22.36628982,PDC
381,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-759e,791,C00812,Central & Western District,MOK KA YEE,International Medical Centre,"5/F, International Medical Centre, 22 Des Voeux Road Central, CENTRAL, HONG KONG",Sinovac,834236,815952,114.157157,22.28244563,PDC
382,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-759d,792,C00813,Tsuen Wan District,MOK KWAN YEUNG,123 Medical Centre Limited,"G/F, On Fung Building, 65 Yuen Tun Circuit, TSUEN WAN, NEW TERRITORIES",Sinovac,829615,825783,114.1122767,22.37121364,PDC
383,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-759c,793,C00814,Kwai Tsing District,MOK KWOK WING SIMON,Dr Simon K W Mok,"Shop 12, G/F, Broadview Garden Commercial Centre, 1 Tsing Luk Street, TSING YI, NEW TERRITORIES",Sinovac,828764,824113,114.1040217,22.35612913,PDC
384,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-759b,794,C00815,Sha Tin District,MOK TSE CHI ARCHIE,Town Health Paediatrics Centre,"Shop 1A, Level 3, Hilton Plaza Commercial Centre, 3-9 Shatin Centre Street, SHA TIN, NEW TERRITORIES",Sinovac,837297,826721,114.1868661,22.37969684,PDC
385,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-759a,795,C00816,Kowloon City District,MOK YUEN FAN JENNIFER,Kindness Family Medicine Clinic,"G/F, Chung Nam Mansion, 76 Ma Tau Chung Road, TO KWA WAN, KOWLOON",Sinovac,837446,820467,114.1883083,22.32321963,PDC
386,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7599,796,C00817,Kwun Tong District,MOK YUEN SAU ELAINE,Quality HealthCare Medical Centre,"Room P1, Block I, G/F, Telford Gardens, KOWLOON BAY, KOWLOON",Sinovac,839938,820583,114.2124965,22.32426366,PDC
387,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7598,797,C00818,Yuen Long District,MUI KIN TUNG,Dr Mui Kin Tung Clinic,"Shop 318, 3/F, Tin Chak Shopping Centre, TIN SHUI WAI, NEW TERRITORIES",Sinovac,817930,836560,113.9986968,22.46844965,PDC
388,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7597,798,C00819,Sha Tin District,MUI LAI SZE,Town Health Centre (Pok Hong Estate),"Shop 102, Pok Hong Commercial Centre, Pok Hong Estate, SHA TIN, NEW TERRITORIES",Sinovac,837954,826241,114.1932452,22.37536167,PDC
389,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7596,799,C00820,Central & Western District,MYINT MA WAI WAI,Dr Jennifer Myint,"Room 902-3, 9/F, Melbourne Plaza, 33 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834186,815947,114.1566718,22.28240042,PDC
390,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7595,800,C00821,Tsuen Wan District,NAING WIN TUN THOMAS NELSON,Town Health Medical Centre,"Shop 120, L1,  Lei Muk Shue Shopping Centre, Lei Muk Shue Estate, KWAI CHUNG, NEW TERRITORIES",Sinovac,832115,826567,114.1365485,22.37830144,PDC
391,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7594,801,C00822,Tuen Mun District,NG CHI CHUNG,Dr C&Y Limited,"Shop 3, G/F, Lee Yuen Mansion, 113-115 Heung Sze Wui Road, TUEN MUN, NEW TERRITORIES",Sinovac,815468,828733,113.9748776,22.39774043,PDC
392,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7593,802,C00823,Kowloon City District,NG CHUN BOR,Evangel Hospital,"222 Argyle Street, KOWLOON CITY, KOWLOON",Sinovac,837294,820697,114.1868331,22.32529676,PDC
393,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7592,803,C00824,Central & Western District,NG CHUN MAN JONATHAN,International Medical Centre (Hong Kong ) Limited,"5/F, International Medical Centre, 22 Des Voeux Road Central, CENTRAL, HONG KONG",Sinovac,834236,815952,114.157157,22.28244563,PDC
394,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7591,804,C00825,Wong Tai Sin District,NG HAK LAN,Dr Ng Hak Lan Clinic,"Shop C, G/F, Hang On Building, No.51 Po Kong Village Road, TSZ WAN SHAN, KOWLOON",Sinovac,838509,822752,114.1986292,22.34385344,PDC
395,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7590,805,C00826,Yau Tsim Mong District,NG HING WAI,Dr Ng Hing Wai,"Room 1507, 15/F, Hang Shing Building, 363 Nathan Road, YAU MA TEI, KOWLOON",Sinovac,835681,818781,114.1711774,22.30799435,PDC
396,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-758f,806,C00827,Eastern District,NG HUNG PAN,Tak Yan Community Medical Centre Limited,"Shop 15, G/F, Cheerful Garden, 23 Siu Sai Wan Road, SIU SAI WAN, HONG KONG",Sinovac,843852,813788,114.2504548,22.26288782,PDC
397,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-758e,807,C00828,Kwun Tong District,NG KA YAM,The Nurture Medical Centre,"Shop G03, On Tat Shopping Centre, KWUN TONG, KOWLOON",Sinovac,842264,820134,114.2350717,22.32020239,PDC
398,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-758d,1046,C01075,Yau Tsim Mong District,WONG HO CHEONG,University Health Service The Hong Kong Polytechnic University,"(For PolyU Staff/ Staff Dependent Only)Room A001, The Hong Kong Polytechnic University, HUNG HOM, KOWLOON",Sinovac,836412,818227,114.1782719,22.30299148,PDC
399,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-758c,1047,C01076,Central & Western District,WONG HO MAN SIMON,Prestige Medical Imaging Centre,"4/F, Hing Wai Building, 36 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834143,815880,114.1562547,22.28179531,PDC
400,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-758b,1048,C01077,Wan Chai District,WONG HOK CHIU,Town Health Medical Centre,"Shop D2, G/F, Merlin Garden, 160 Electric Road, Fortress Hill, NORTH POINT, HONG KONG",Sinovac,837830,816485,114.1920316,22.28725944,PDC
401,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-758a,1049,C01078,Yau Tsim Mong District,WONG HOR YUNG,Dr Wong Hor Yung,"Room 1208, Argyle Centre Phase 1, 688 Nathan Road, MONGKOK, KOWLOON",Sinovac,835515,820121,114.1695657,22.32009529,PDC
402,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7589,1050,C01079,Southern District,WONG HOW KI,On Ling Clinic,"Room 501, 5/F, Goodview Centre, 12 Wu Pak Street, ABERDEEN, HONG KONG",Sinovac,834029,812147,114.1551537,22.24808374,PDC
403,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7588,1051,C01080,Wan Chai District,WONG HUNG TAT,H & P Medical Practice,"G/F, No. 33 Spring Garden Lane, WAN CHAI, HONG KONG",Sinovac,835819,815127,114.1725177,22.27499649,PDC
404,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7587,1052,C01081,Yau Tsim Mong District,WONG JANE,New Town Specialists Medical Centre,"Unit 801-803, 8/F, 26 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835820,817442,114.1725268,22.2959024,PDC
405,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7586,1053,C01082,Central & Western District,WONG KA KI DAVID,"University Health Service, The University of Hong Kong","(For HKU Eligible members only), 2/F Meng Wah Complex, The University of Hong Kong, POKFULAM, HONG KONG",Sinovac,832378,815940,114.1391281,22.28233408,PDC
406,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7585,1054,C01083,Tsuen Wan District,WONG KA KIN,Grace Medical Clinic,"No. G1, G/F, Sze Pei Square, Fullytech Centre, TWTL 400, 18 Tak Hoi Street, TSUEN WAN, NEW TERRITORIES",Sinovac,830140,825647,114.1173747,22.36998744,PDC
407,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7584,1055,C01084,Islands District,WONG KA LUN,Medicplus Medical Centre,"Shop 205, Yat Tung Shopping Centre, Yat Tung Estate, TUNG CHUNG, NEW TERRITORIES",Sinovac,811323,815877,113.9348246,22.28158917,PDC
408,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7583,1056,C01086,Yau Tsim Mong District,WONG KEVIN KA MING,Advance Health,"Flat / Room 2603, 26/F, Mira Place Tower A, No. 132 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835806,817997,114.1723908,22.30091439,PDC
409,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7582,1057,C01087,Yau Tsim Mong District,WONG KIM MING FRANCIS,Dr. Francis Wong Medical and Renal Centre,"Unit 1910, 19/F, 238 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835760,818429,114.1719442,22.3048156,PDC
410,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7581,1058,C01088,Sai Kung District,WONG KING CHUEN,Quality Healthcare Medical Centre,"Shop No.G18, Popwalk 2, No.19 Tong Yin Street, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,844778,818526,114.2594641,22.3056706,PDC
411,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7580,1059,C01089,Yau Tsim Mong District,WONG KING HAY,Dr King Hay Wong,"Room1712, HK Pacific Centre, 28 Hankow Road, TSIM SHA TSUI, KOWLOON",Sinovac,835683,817569,114.1711973,22.29704925,PDC
412,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-757f,1060,C01090,Sham Shui Po District,WONG KWAN KEUNG DOUGLAS,Virtue Medical Clinic,"Shop 108, 1/F, So Uk Shopping Centre, So Uk Estate, CHEUNG SHA WAN, KOWLOON",Sinovac,834179,822316,114.1565956,22.33991632,PDC
413,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-757e,1061,C01091,Sai Kung District,WONG KWOK CHUEN JONATHAN,Human Health Medical Centre,"Shop 6, MTR Lohas Park Station, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,845733,817410,114.2687257,22.29558746,PDC
414,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-757d,1062,C01092,Central & Western District,WONG KWOK HO,Dr K H Wong & Associate,"Shop 6, G/F, Dragonfair Garden, 455-485 Queen's Road West, SHEK TONG TSUI, HONG KONG",Sinovac,831906,816397,114.1345468,22.28645995,PDC
415,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-757c,1063,C01093,Wong Tai Sin District,WONG KWOK TUNG,Centre of Wellness,"Shop G05-08, G/F, Lions Rise Mall, 8 Muk Lun Street, WONG TAI SIN, KOWLOON",Sinovac,838365,822405,114.1972309,22.34072002,PDC
416,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-757b,1064,C01094,Yuen Long District,WONG KYIN LIN PETER,Dr Peter K L Wong & Associates,"G/F, 38A Kau Yuk Road, YUEN LONG, NEW TERRITORIES",Sinovac,820881,833756,114.0273966,22.4431575,PDC
417,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-757a,1065,C01095,North District,WONG LING NGAN,Town Health - PHC Medical Centre,"Shop No.52A & 52B, Level 2, Fanling Town Centre, FANLING, NEW TERRITORIES",Sinovac,832407,839204,114.1393532,22.49242008,PDC
418,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7579,1066,C01096,Eastern District,WONG LU SI,Doctor Wong Lu Si's Clinic,"Room 31, G/F, Cheerful Garden, 23 Siu Sai Wan Road, CHAI WAN, HONG KONG",Sinovac,843852,813788,114.2504548,22.26288782,PDC
419,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7578,1067,C01097,Central & Western District,WONG MAN HUNG,Dr Wong Man Hung & Associates,"Shop 21A, G/F, Belcher Court, 2 Sai Cheung Street, KENNEDY TOWN, HONG KONG",Sinovac,831624,816248,114.1318108,22.28511365,PDC
420,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7577,1068,C01098,Kowloon City District,WONG MAN SHUN,Chun Hong Medical Center,"Shop 4, G/F, Honour Building, 78 To Kwa Wan Road, TO KWA WAN, KOWLOON",Sinovac,837643,819839,114.1902199,22.31754827,PDC
421,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7576,1069,C01099,Kowloon City District,WONG MING SHUN,Evangel Hospital,"222 Argyle Street, KOWLOON CITY, KOWLOON",Sinovac,837294,820697,114.1868331,22.32529676,PDC
422,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7575,1070,C01100,Kwun Tong District,WONG NAI MING,Dr Wong Nai Ming,"Shop G02, 3/F, Lee Hong House, Shun Lee Estate, KWUN TONG, KOWLOON",Sinovac,841353,821286,114.2262332,22.33060856,PDC
423,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7574,1071,C01101,Eastern District,WONG PAK HOI,Dr Wong Pak Hoi's Office,"Shop P-517, Podium, Ko On Mansion, Taikoo Shing, QUARRY BAY, HONG KONG",Sinovac,840096,816482,114.2140203,22.2872288,PDC
424,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7573,1072,C01102,Kwun Tong District,WONG PING KIN RAYMOND,HK Mercy Medical Centre,"Room 1, LG/F, On Tai Shopping Centre, On Tai Estate, KWUN TONG, KOWLOON",Sinovac,841763,820847,114.2302114,22.32664287,PDC
425,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7572,1073,C01103,Kwun Tong District,WONG PING KWAN,AI Medical,"Shop No.26, G/F, Hopewell House, 169-197 Hip Wo Street, KWUN TONG, KOWLOON",Sinovac,841360,819776,114.2262963,22.31697235,PDC
